brand,nom_etablissement,source,note_brute,texte,note_std,langue,texte_propre,date,sentiment_score,sentiment_label
Huttopia,Rambouillet,Google Maps,,"Huttopia Camping de Rambouillet La philosophie : ""Soyez prudent de nature"" ... ""n'hésitez pas à signaler toute piqûre ou morsure...""!!! Planter la tente et évoluer dans 20 cm de feuilles mortes ne convient pas aux randonneurs. Pas de tarif randonneurs ! Prestations sanitaires très minimalistes, arrêtons de prendre les gens pour des benêts. Nous ne recommandons pas ce camping.",3.0,fr,"Huttopia Camping de Rambouillet La philosophie : ""Soyez prudent de nature"" ... ""n'hésitez pas à signaler toute piqûre ou morsure...""!!! Planter la tente et évoluer dans 20 cm de feuilles mortes ne convient pas aux randonneurs. Pas de tarif randonneurs ! Prestations sanitaires très minimalistes, arrêtons de prendre les gens pour des benêts. Nous ne recommandons pas ce camping.",,0.17427734375,Positif
Huttopia,Rambouillet,Google Maps,,"Très belle surprise ! Cadre apaisant, calme. Les cabanons sont spacieux et cosy. On voudrait y rester. La piscine est bien entretenue et le cadre est formidable !",4.0,fr,"Très belle surprise ! Cadre apaisant, calme. Les cabanons sont spacieux et cosy. On voudrait y rester. La piscine est bien entretenue et le cadre est formidable !",,0.5079166666666667,Positif
Huttopia,Rambouillet,Google Maps,,"Superbe camping, le personnel est très agréable et aux petits soins pour nous. Une bulle de détente, familiale, propre. Nous ne connaissons pas cette Huttopia c'est avec grand plaisir que nous y retournerons.",4.0,fr,"Superbe camping, le personnel est très agréable et aux petits soins pour nous. Une bulle de détente, familiale, propre. Nous ne connaissons pas cette Huttopia c'est avec grand plaisir que nous y retournerons.",,0.37875,Positif
Huttopia,Rambouillet,Google Maps,,"Superbe expérience en famille, le lieu est reposant, sécure pour les enfants qui peuvent faire du vélo dans tout le camping sans voiture. La piscine naturelle et chauffée est vraiment agréable. Le logement très propre. L'accueil particulièrement sympathique. Rien à redire.",4.0,fr,"Superbe expérience en famille, le lieu est reposant, sécure pour les enfants qui peuvent faire du vélo dans tout le camping sans voiture. La piscine naturelle et chauffée est vraiment agréable. Le logement très propre. L'accueil particulièrement sympathique. Rien à redire.",,0.71,Positif
Huttopia,Rambouillet,Google Maps,,"Super week-end de déconnexion à quelques minutes de Paris. Baignés dans une nature luxuriante, nous avons profité de notre tente chaleureuse et très confortable, équipée d’un poêle à bois bien appréciable avec une météo pluvieuse, des loisirs que propose le camping (soirée feu de camp, barbecue , piscine chauffée et jeux d’extérieur) et avons fait de jolies balades en pleine nature. Super week-end. À refaire sans hésiter !",4.0,fr,"Super week-end de déconnexion à quelques minutes de Paris. Baignés dans une nature luxuriante, nous avons profité de notre tente chaleureuse et très confortable, équipée d’un poêle à bois bien appréciable avec une météo pluvieuse, des loisirs que propose le camping (soirée feu de camp, barbecue , piscine chauffée et jeux d’extérieur) et avons fait de jolies balades en pleine nature. Super week-end. À refaire sans hésiter !",,0.3513636363636364,Positif
Huttopia,Rambouillet,Google Maps,,"Ce camping est un vrai havre de paix à deux pas de Paris. L'accueil est juste parfaite, le cadre idyllique, et la nouvelle piscine couverte le rends encore mieux ! A refaire des que possible.",3.0,fr,"Ce camping est un vrai havre de paix à deux pas de Paris. L'accueil est juste parfaite, le cadre idyllique, et la nouvelle piscine couverte le rends encore mieux ! A refaire des que possible.",,0.23900000000000002,Positif
Huttopia,Rambouillet,Google Maps,,Magnifique lieu en pleine nature avec tout ce qu'il faut pour passer un excellent séjour autant les parents que les enfants ! On a été réveillé par le chant des oiseaux. Accueil souriant et efficace. On reviendra.,4.0,fr,Magnifique lieu en pleine nature avec tout ce qu'il faut pour passer un excellent séjour autant les parents que les enfants ! On a été réveillé par le chant des oiseaux. Accueil souriant et efficace. On reviendra.,,0.49785714285714283,Positif
Huttopia,Rambouillet,Google Maps,,"Nous nous y sommes arrêtés à vélo, juste pour une nuit. Un des rares camping ""accueil vélo"" proche de Paris. Emplacement idéal, très nature. Le gérant très sympa : arrivés tard, il nous a rouvert le bar après la fermeture. J'ai trouvé les …",4.0,fr,"Nous nous y sommes arrêtés à vélo, juste pour une nuit. Un des rares camping ""accueil vélo"" proche de Paris. Emplacement idéal, très nature. Le gérant très sympa : arrivés tard, il nous a rouvert le bar après la fermeture. J'ai trouvé les …",,0.31125,Positif
Huttopia,Rambouillet,Google Maps,,Un séjour dans une tente canadienne tout confort au cœur de la forêt. Le cadre est idéal pour toute la famille !! Très soulagée de la propreté des sanitaires. L’équipe est top ! Un grand plus pour les pizzas 🍕 😋😎 Merci encore !,4.0,fr,Un séjour dans une tente canadienne tout confort au cœur de la forêt. Le cadre est idéal pour toute la famille !! Très soulagée de la propreté des sanitaires. L’équipe est top ! Un grand plus pour les pizzas 🍕 😋😎 Merci encore !,,0.3144642857142857,Positif
Huttopia,Rambouillet,Google Maps,,"Le camping est très beau dans un magnifique cadre avec piscine chauffée et petit restaurant qui ouvre tôt pour le café du matin. Très agréable passage sur notre itinéraire vélo. Concernant les sanitaires, nous n'avions pas eu l'information et la localisation de l'ensemble des blocs sanitaires (heureusement un autre campeur nous les a indiqué tandis que nous faisions la queue au tout petit bloc situé à l'entrée des emplacements nature). Nous avions un emplacement ""nature"" sans électricité  : prix un peu élevé (38e pour deux) par rapport à d'autres campings de la même gamme. Il faut bien penser à préciser qu'on est à vélo pour application du tarif randonneur.",4.0,fr,"Le camping est très beau dans un magnifique cadre avec piscine chauffée et petit restaurant qui ouvre tôt pour le café du matin. Très agréable passage sur notre itinéraire vélo. Concernant les sanitaires, nous n'avions pas eu l'information et la localisation de l'ensemble des blocs sanitaires (heureusement un autre campeur nous les a indiqué tandis que nous faisions la queue au tout petit bloc situé à l'entrée des emplacements nature). Nous avions un emplacement ""nature"" sans électricité  : prix un peu élevé (38e pour deux) par rapport à d'autres campings de la même gamme. Il faut bien penser à préciser qu'on est à vélo pour application du tarif randonneur.",,0.2842857142857143,Positif
Huttopia,Rambouillet,Google Maps,,"Nous avons été ravis de notre séjour ! Niveau logement : nous sommes restés 1 semaine en roulotte à 4. Rien à redire sur la propreté, la pression de l'eau sous la douche était très bien (ce sont ces petits détails qui peuvent vite être difficile à vivre), on n'a pas manqué d'eau chaude, les équipements de la cuisine étaient très corrects. Si on peut faire une recommandation c'est peut-être de penser à mettre un couteau à bout rond pour le beurre... c'est pour dire la qualité du reste ! ;). La roulotte avait une petite terrasse et était équipée d'une table pour manger dehors ainsi qu'un parasol et des chaises très confortables. Concernant le site, les lieux étaient propres et bien entretenus. Concernant les animations et jeux : la piscine est vraiment top ! Il y a des animations proposées tous les jours et des jeux sont à disposition (boules de pétanque, raquette de ping pong....). Concernant les services : on a adoré le principe d'avoir le pain frais et les chocolatines tous les matins (et oui on est du Sud ! ;)) la location des barbecue individuels est un plus. Le seul petit bémol a été une erreur sur la taille d'un des vélos... mais nous y sommes parvenus avec la gentillesse de la personne qui était à l'accueil. Enfin concernant l'équipe : ils ont tous étaient souriants, accueillants, gentils et professionnels ! En cette période je pense qu'il y avait beaucoup de saisonniers et bien .... bravo à tous !!! Vous l'aurez compris on a été emballé ! Du coup comme nous n'avons pas pu visiter le coin (nous étions là pour les JO)... on reviendra sans hésitation ! La gare RER étant à proximité cela fait du camping un lieu de repos dans la nature à 45/60 min de RER de Paris centre !  Côté",3.0,fr,"Nous avons été ravis de notre séjour ! Niveau logement : nous sommes restés 1 semaine en roulotte à 4. Rien à redire sur la propreté, la pression de l'eau sous la douche était très bien (ce sont ces petits détails qui peuvent vite être difficile à vivre), on n'a pas manqué d'eau chaude, les équipements de la cuisine étaient très corrects. Si on peut faire une recommandation c'est peut-être de penser à mettre un couteau à bout rond pour le beurre... c'est pour dire la qualité du reste ! ;). La roulotte avait une petite terrasse et était équipée d'une table pour manger dehors ainsi qu'un parasol et des chaises très confortables. Concernant le site, les lieux étaient propres et bien entretenus. Concernant les animations et jeux : la piscine est vraiment top ! Il y a des animations proposées tous les jours et des jeux sont à disposition (boules de pétanque, raquette de ping pong....). Concernant les services : on a adoré le principe d'avoir le pain frais et les chocolatines tous les matins (et oui on est du Sud ! ;)) la location des barbecue individuels est un plus. Le seul petit bémol a été une erreur sur la taille d'un des vélos... mais nous y sommes parvenus avec la gentillesse de la personne qui était à l'accueil. Enfin concernant l'équipe : ils ont tous étaient souriants, accueillants, gentils et professionnels ! En cette période je pense qu'il y avait beaucoup de saisonniers et bien .... bravo à tous !!! Vous l'aurez compris on a été emballé ! Du coup comme nous n'avons pas pu visiter le coin (nous étions là pour les JO)... on reviendra sans hésitation ! La gare RER étant à proximité cela fait du camping un lieu de repos dans la nature à 45/60 min de RER de Paris centre !  Côté",,0.20534505208333337,Positif
Huttopia,Rambouillet,Google Maps,,"Extrêmement déçues par ce camping ! - Le ménage n’avait pas été fait. De nombreuses araignées et toiles d’araignées étaient partout dans la maison - De la poussière était présente sur les meubles comme les lampes, les commodes.. - Des taches étaient présentes sur les draps - Des accessoires normalement compris dans la cabane n’y étaient pas, comme la cafetière ou du papier toilette supplémentaire - Absolument PERSONNE n’était présent durant tout le séjour pour s’occuper de nous. Rien d’ouvert l’après-midi, ni restaurant, ni épicerie, ni accueil, rien. Personne pour nous accueillir ni au moment de partir.  Pour un camping, il est tout de même essentiel de retrouver du personnel pour nous aider à améliorer le séjour, et se renseigner sur notre satisfaction et ce n’était clairement pas le cas. Nous en sommes très déçues.  Après avoir fait part de tout ça, aucun geste commercial n’a été proposé alors que le tarif est bien trop chère pour ce que c’est en réalité. Nous n’avons eu droit qu’à des « désolée » ou « si, le ménage était fait, si, il y avait les accessoires » 👍  On ne vous dit pas merci ni à bientôt malheureusement",3.0,fr,"Extrêmement déçues par ce camping ! - Le ménage n’avait pas été fait. De nombreuses araignées et toiles d’araignées étaient partout dans la maison - De la poussière était présente sur les meubles comme les lampes, les commodes.. - Des taches étaient présentes sur les draps - Des accessoires normalement compris dans la cabane n’y étaient pas, comme la cafetière ou du papier toilette supplémentaire - Absolument PERSONNE n’était présent durant tout le séjour pour s’occuper de nous. Rien d’ouvert l’après-midi, ni restaurant, ni épicerie, ni accueil, rien. Personne pour nous accueillir ni au moment de partir.  Pour un camping, il est tout de même essentiel de retrouver du personnel pour nous aider à améliorer le séjour, et se renseigner sur notre satisfaction et ce n’était clairement pas le cas. Nous en sommes très déçues.  Après avoir fait part de tout ça, aucun geste commercial n’a été proposé alors que le tarif est bien trop chère pour ce que c’est en réalité. Nous n’avons eu droit qu’à des « désolée » ou « si, le ménage était fait, si, il y avait les accessoires » 👍  On ne vous dit pas merci ni à bientôt malheureusement",,-0.02230769230769231,Neutre
Huttopia,Rambouillet,Google Maps,,"Super Camping,en forêt agréable pour la déconnexion,top avec des enfants,chemins piétons sans voitures sécurisants quand on fait du vélo ,supers promenades a faire juste en sortant, deux belles piscines, personnels très gentils,seul problème c'est qu'il n'y a plus de pizzas a partir de 19h alors qu'on ou avait dit de revenir 15min plus Tard car ils prenaient pas de réservation et hop plus rien on a dû manger ce qu'il nous restait,un peut dommage.",4.0,fr,"Super Camping,en forêt agréable pour la déconnexion,top avec des enfants,chemins piétons sans voitures sécurisants quand on fait du vélo ,supers promenades a faire juste en sortant, deux belles piscines, personnels très gentils,seul problème c'est qu'il n'y a plus de pizzas a partir de 19h alors qu'on ou avait dit de revenir 15min plus Tard car ils prenaient pas de réservation et hop plus rien on a dû manger ce qu'il nous restait,un peut dommage.",,0.26299999999999996,Positif
Huttopia,Rambouillet,Google Maps,,"Belle première expérience huttopia en emplacement confort, bien que plus cher que la plupart des camping 142€ pour 3 nuit ce camping est vraiment sympa, nature +++ ombragé ça c'est génial, c'est exclusivement  familiale et ça c'est chouette, les sanitaires sont top eau bien chaude. C'est très calme la nuit, environnement en pleine nature qui est très agréable. Il prête des prises adaptable si vous n'avez pas c'est cool ça. Le bar snack est très convivial mais manque un peu de choix dans la carte pour ceux qui campe nous aurions aimé pouvoir manger sur place plus souvent. Leur pizza sont excellentes👍🏼 Épicerie une petite gamme de produits sympa qui demanderait à s'étoffer un peu surtout le frais, du beurre, yaourt, viande au frais serait génial par exemple pour les campeurs. Vous aurez la possibilité de louer des vélos il y a plein de balades sympa à faire. Des jeux société et jeux extérieurs sont prêter 👍🏼 Les animations sont sympa aussi mais je tiens à prévenir les français : ce camping est majoritairement envahis par les Hollandais du coup les français sont en minorité au club mais les moniteurs sont tous Français. La piscine est un peu petite je dirais et les jeux enfants aussi une balançoire serait appréciée. Manque des poubelles dans les parties communes. Voilà pourquoi j'ai enlevé 1 étoiles. Ce camping est à taille humaine c'est vraiment agréable et l'équipe est extrêmement jeune et dynamique pas plus de 30 ans. Les chalets et tentes ont l'air vraiment bien équipé et sont très joliment décoré. La ville de Rambouillet est très sympa à faire lors du marché le mercredi ou samedi. PS : en tente venez sans resserver vous économiserez les 20€ de réservation. Nous reviendrons ici ou dans un autre huttopia.",4.0,fr,"Belle première expérience huttopia en emplacement confort, bien que plus cher que la plupart des camping 142€ pour 3 nuit ce camping est vraiment sympa, nature +++ ombragé ça c'est génial, c'est exclusivement  familiale et ça c'est chouette, les sanitaires sont top eau bien chaude. C'est très calme la nuit, environnement en pleine nature qui est très agréable. Il prête des prises adaptable si vous n'avez pas c'est cool ça. Le bar snack est très convivial mais manque un peu de choix dans la carte pour ceux qui campe nous aurions aimé pouvoir manger sur place plus souvent. Leur pizza sont excellentes👍🏼 Épicerie une petite gamme de produits sympa qui demanderait à s'étoffer un peu surtout le frais, du beurre, yaourt, viande au frais serait génial par exemple pour les campeurs. Vous aurez la possibilité de louer des vélos il y a plein de balades sympa à faire. Des jeux société et jeux extérieurs sont prêter 👍🏼 Les animations sont sympa aussi mais je tiens à prévenir les français : ce camping est majoritairement envahis par les Hollandais du coup les français sont en minorité au club mais les moniteurs sont tous Français. La piscine est un peu petite je dirais et les jeux enfants aussi une balançoire serait appréciée. Manque des poubelles dans les parties communes. Voilà pourquoi j'ai enlevé 1 étoiles. Ce camping est à taille humaine c'est vraiment agréable et l'équipe est extrêmement jeune et dynamique pas plus de 30 ans. Les chalets et tentes ont l'air vraiment bien équipé et sont très joliment décoré. La ville de Rambouillet est très sympa à faire lors du marché le mercredi ou samedi. PS : en tente venez sans resserver vous économiserez les 20€ de réservation. Nous reviendrons ici ou dans un autre huttopia.",,0.25185106382978717,Positif
Huttopia,Rambouillet,Google Maps,,"Un camping avec des emplacements natures qui vous propose de poser votre tente sur de la terre… jamais vu ça. Le sous bois devient un véritable marécage par temps pluvieux. Certains campeurs ne respectent pas les places de parking et se garent sur des emplacements conforts pour avoir leur affaires au plus près, merci aux parents de scouts américains… Un personnel sympathique et souriant au comptoir principal par contre le jeune homme au bar présent au petit déjeuner n’a pas souri de tout le séjour, efficace mais pas du tout sympathique comme on devrait s’y attendre. Point positif la piscine chauffée mais bien évidemment prise d’assaut par les enfants à toute heure de la journée. Hormis la photo 26 sur le site internet rien n’indique la qualité du sol pour l’emplacement nature. Il serait peut être bon d’être plus transparent. Bon point pour les tarifs au bar qui ne sont pas excessifs.",4.0,fr,"Un camping avec des emplacements natures qui vous propose de poser votre tente sur de la terre… jamais vu ça. Le sous bois devient un véritable marécage par temps pluvieux. Certains campeurs ne respectent pas les places de parking et se garent sur des emplacements conforts pour avoir leur affaires au plus près, merci aux parents de scouts américains… Un personnel sympathique et souriant au comptoir principal par contre le jeune homme au bar présent au petit déjeuner n’a pas souri de tout le séjour, efficace mais pas du tout sympathique comme on devrait s’y attendre. Point positif la piscine chauffée mais bien évidemment prise d’assaut par les enfants à toute heure de la journée. Hormis la photo 26 sur le site internet rien n’indique la qualité du sol pour l’emplacement nature. Il serait peut être bon d’être plus transparent. Bon point pour les tarifs au bar qui ne sont pas excessifs.",,0.2972,Positif
Huttopia,Rambouillet,Google Maps,,"Un séjour en camping-car qui s'est très bien passé et cela principalement grâce à l'efficacité de la personne se prénommant Arty-Louise qui est totalement disponible, polyvalente et cela avec un sourire permanent. QUE C'EST AGREABLE !!! Il s'agit là d'un réel atout pour le camping ! Un emplacement très propre, suffisamment grand et ombragé. Un tarif correct, d'autant plus que l'eau et l'électricité sont comprises. La piscine est propre et agréable. Dans la mesure du possible, mettre en place un système de navettes entre le camping et la gare de Rambouillet, pour se rendre à Paris, serait un réel plus. La possibilité de se restaurer et l'acceptation des chiens est également appréciable. Je recommande.",4.0,fr,"Un séjour en camping-car qui s'est très bien passé et cela principalement grâce à l'efficacité de la personne se prénommant Arty-Louise qui est totalement disponible, polyvalente et cela avec un sourire permanent. QUE C'EST AGREABLE !!! Il s'agit là d'un réel atout pour le camping ! Un emplacement très propre, suffisamment grand et ombragé. Un tarif correct, d'autant plus que l'eau et l'électricité sont comprises. La piscine est propre et agréable. Dans la mesure du possible, mettre en place un système de navettes entre le camping et la gare de Rambouillet, pour se rendre à Paris, serait un réel plus. La possibilité de se restaurer et l'acceptation des chiens est également appréciable. Je recommande.",,0.2611111111111111,Positif
Huttopia,Rambouillet,Google Maps,,"Très beau lieu à deux pas de Paris. Un vrai havre de paix auprès de dame nature. Camping très bien équipé: piscine, beaucoup de jeux à disposition, terrain de volley, table de ping-pong etc, vélo à disposition. La cabane Trappeur est bien équipée. Lit très confortable. Les équipes sont à l'écoute et très agréables. Mes pizzas sont délicieuses (tout est fait maison) Je recommande vivement !",4.0,fr,"Très beau lieu à deux pas de Paris. Un vrai havre de paix auprès de dame nature. Camping très bien équipé: piscine, beaucoup de jeux à disposition, terrain de volley, table de ping-pong etc, vélo à disposition. La cabane Trappeur est bien équipée. Lit très confortable. Les équipes sont à l'écoute et très agréables. Mes pizzas sont délicieuses (tout est fait maison) Je recommande vivement !",,0.3475,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Très joli camping, proche de la nature et au calme! Un personnel sympathique et différents services proposés ( petite épicerie, bar restaurant, piscine, pétanque, jeux, lecture , location de vélo ). Le camping est bien situé et également desservi par les lignes de bus",4.0,fr,"Très joli camping, proche de la nature et au calme! Un personnel sympathique et différents services proposés ( petite épicerie, bar restaurant, piscine, pétanque, jeux, lecture , location de vélo ). Le camping est bien situé et également desservi par les lignes de bus",,0.31325000000000003,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"4 étoiles ? Peut-être dans le ciel, parce que sur place, on cherche encore. Mobil-home sale, animations quasi inexistantes, et calme absolu (si vous veniez dans le cadre d'une retraite spirituelle c'est parfait!!) Parfait si vous aimez compter les étoiles plutôt que profiter des vacances ! (ps: ils font des super pizza frisbee)",4.0,fr,"4 étoiles ? Peut-être dans le ciel, parce que sur place, on cherche encore. Mobil-home sale, animations quasi inexistantes, et calme absolu (si vous veniez dans le cadre d'une retraite spirituelle c'est parfait!!) Parfait si vous aimez compter les étoiles plutôt que profiter des vacances ! (ps: ils font des super pizza frisbee)",,0.29388888888888887,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,Un excellent séjour du début à la fin dans un cadre magnifique. Un emplacement au bord du Verdon et entourée par les montagnes. Une équipe bar et restaurant au top et en particulier la responsable du restaurant qui nous a accueilli lors d’une arrivée  tardive et nous a proposé une pizza alors que l’heure de fermeture était dépassée. Les pizzas au feu de bois sont d’ailleurs délicieuses et sont servis tous les soirs dans une ambiance très conviviale. Par ailleurs le chef de camp est également fantastique et gère à la perfection son camping toujours avec le sourire et en restant très professionnel ce que nous avons beaucoup apprécié. Les sanitaires sont également très bien entretenus avec plusieurs passages par jours par les équipes de ménage. Une équipe qui dans sa globalité est géniale dans un cadre idyllique avec de nombreuses activités proposées aux animations qui ravissent des plus grands aux plus petits ! Je recommande très fortement ce camping et j’y retournerais dès l’année prochaine.,4.0,fr,Un excellent séjour du début à la fin dans un cadre magnifique. Un emplacement au bord du Verdon et entourée par les montagnes. Une équipe bar et restaurant au top et en particulier la responsable du restaurant qui nous a accueilli lors d’une arrivée  tardive et nous a proposé une pizza alors que l’heure de fermeture était dépassée. Les pizzas au feu de bois sont d’ailleurs délicieuses et sont servis tous les soirs dans une ambiance très conviviale. Par ailleurs le chef de camp est également fantastique et gère à la perfection son camping toujours avec le sourire et en restant très professionnel ce que nous avons beaucoup apprécié. Les sanitaires sont également très bien entretenus avec plusieurs passages par jours par les équipes de ménage. Une équipe qui dans sa globalité est géniale dans un cadre idyllique avec de nombreuses activités proposées aux animations qui ravissent des plus grands aux plus petits ! Je recommande très fortement ce camping et j’y retournerais dès l’année prochaine.,,0.3096590909090909,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Super séjour au camping. Tous les services sont très bien (piscine, sanitaires, accueil, restaurant). Les tentes aménagées sont très bien également malgré qu'on ait eu froid la nuit (pas de vraie couette juste des couvertures).",3.0,fr,"Super séjour au camping. Tous les services sont très bien (piscine, sanitaires, accueil, restaurant). Les tentes aménagées sont très bien également malgré qu'on ait eu froid la nuit (pas de vraie couette juste des couvertures).",,0.15624999999999997,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,Un court séjour passé au sein de cet établissement merveilleux ! L’équipe est au top à votre écoute ! Une vue sur les montagnes avec en prime le bruit du verdon qui coule le long du camping. Des activités proposées même en septembre ! Un camping à la hauteur du prix proposé ainsi que des services.  Je vous recommande !,3.0,fr,Un court séjour passé au sein de cet établissement merveilleux ! L’équipe est au top à votre écoute ! Une vue sur les montagnes avec en prime le bruit du verdon qui coule le long du camping. Des activités proposées même en septembre ! Un camping à la hauteur du prix proposé ainsi que des services.  Je vous recommande !,,0.09166666666666666,Neutre
Huttopia,Gorges_du_Verdon,Google Maps,,"4 étoiles grâce à la beauté du lieu et l’accessibilité aux activités et à la rivière notamment. Pour le reste (emplacement, bloc sanitaire, snacking / bar, piscine…) l’avis reste très mitigé. Nous sommes venus en emplacement tente et nous sommes retrouvés juste derrière l’unique bloc sanitaire et le club enfants. Nettoyage du bloc sanitaire entre 6h et 6h30 chaque matin avec les portes qui claquaient (qui je souligne est le seul présent pour tout le camping) puis vers 8h l’ensemble des enfants qui s’amusaient. Sans parler des pizzas hors de prix et vraiment pas bonnes, de la piscine peu ou pas entretenue avec tous les pins et feuilles qui s’accumulent, des terrains de pétanque également peu praticables.  Dommage, heureusement nous n’avons pas payé le prix fort en étant venu en tente et que certains services venaient enjoliver ce séjour (marécher sur place, 2 accès directs à la rivière, des espaces ombragés et du calme).",3.0,fr,"4 étoiles grâce à la beauté du lieu et l’accessibilité aux activités et à la rivière notamment. Pour le reste (emplacement, bloc sanitaire, snacking / bar, piscine…) l’avis reste très mitigé. Nous sommes venus en emplacement tente et nous sommes retrouvés juste derrière l’unique bloc sanitaire et le club enfants. Nettoyage du bloc sanitaire entre 6h et 6h30 chaque matin avec les portes qui claquaient (qui je souligne est le seul présent pour tout le camping) puis vers 8h l’ensemble des enfants qui s’amusaient. Sans parler des pizzas hors de prix et vraiment pas bonnes, de la piscine peu ou pas entretenue avec tous les pins et feuilles qui s’accumulent, des terrains de pétanque également peu praticables.  Dommage, heureusement nous n’avons pas payé le prix fort en étant venu en tente et que certains services venaient enjoliver ce séjour (marécher sur place, 2 accès directs à la rivière, des espaces ombragés et du calme).",,0.103125,Neutre
Huttopia,Gorges_du_Verdon,Google Maps,,"Bonjour,|Déception pour ce camping Huttopia à proximité du Verdon. Le site naturel est magnifique mais nous avons eu un emplacement en tente Sweet, très décevant : proximité de l’accueil, du restaurant et du lieu de soirée, pas loin de la …",4.0,fr,"Bonjour,|Déception pour ce camping Huttopia à proximité du Verdon. Le site naturel est magnifique mais nous avons eu un emplacement en tente Sweet, très décevant : proximité de l’accueil, du restaurant et du lieu de soirée, pas loin de la …",,0.4633333333333333,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Un séjour au camping Huttopia Gorges du Verdon qui restera malheureusement comme l’une de nos pires expériences de vacances.|Dès notre arrivée, nous avons découvert un mobil-home dans un état tout simplement indigne d’un établissement qui …",3.0,fr,"Un séjour au camping Huttopia Gorges du Verdon qui restera malheureusement comme l’une de nos pires expériences de vacances.|Dès notre arrivée, nous avons découvert un mobil-home dans un état tout simplement indigne d’un établissement qui …",,-0.19666666666666668,Négatif
Huttopia,Gorges_du_Verdon,Google Maps,,"Rien d exceptionnel pour un 4 étoiles. J étais en emplacement bord de rivière, très bien. Bloc prise de courant pour 8 emplacements ,pas de point d'eau proche. Pour le bloc vaisselle du bas jamais d'eau chaude  ,et pour le grand bloc, vue le nombre de personnes, pas de pression pour la douche et l eau chaude est presque froide. Donc pour moi l ensemble du camping est surévalué par rapport aux avis à 5  🌟  et rapport qualité prix .et en plus  vue votre  réponse  vous ne connaissez pas ce camping, allez donc prendre de l'eau  au sanitaires du milieu qui fonctionne au panneau solaire pour l'eau le soir  et faite le tour des blocs d alimentation électrique  avant de traiter vos clients de menteurs . Cordialement",3.0,fr,"Rien d exceptionnel pour un 4 étoiles. J étais en emplacement bord de rivière, très bien. Bloc prise de courant pour 8 emplacements ,pas de point d'eau proche. Pour le bloc vaisselle du bas jamais d'eau chaude  ,et pour le grand bloc, vue le nombre de personnes, pas de pression pour la douche et l eau chaude est presque froide. Donc pour moi l ensemble du camping est surévalué par rapport aux avis à 5  🌟  et rapport qualité prix .et en plus  vue votre  réponse  vous ne connaissez pas ce camping, allez donc prendre de l'eau  au sanitaires du milieu qui fonctionne au panneau solaire pour l'eau le soir  et faite le tour des blocs d alimentation électrique  avant de traiter vos clients de menteurs . Cordialement",,0.08166666666666665,Neutre
Huttopia,Gorges_du_Verdon,Google Maps,,"Nous avons réservé 2 emplacements en tente au bord de l’eau côte à côte. Nous avons passé un très bon séjour. Les sanitaires sont propres et proches, il y a un point d’eau également pour faire la vaisselle à côté donc très pratique. Les gens sont respectueux et silencieux. Je recommande les activités proposées telles que le rafting et la trottinette électrique. Nous reviendrons l’année prochaine! Merci!",3.0,fr,"Nous avons réservé 2 emplacements en tente au bord de l’eau côte à côte. Nous avons passé un très bon séjour. Les sanitaires sont propres et proches, il y a un point d’eau également pour faire la vaisselle à côté donc très pratique. Les gens sont respectueux et silencieux. Je recommande les activités proposées telles que le rafting et la trottinette électrique. Nous reviendrons l’année prochaine! Merci!",,0.20708333333333337,Positif
Huttopia,Gorges_du_Verdon,Google Maps,,"Nous avons passé un excellent week-end du 20 au 22 juin au camping dans les Gorges du Verdon. Le chalet était très confortable, propre et bien équipé — on y a très bien dormi. La piscine était impeccable, parfaite pour se détendre. L’endroit est magnifique, calme, en pleine nature, idéal pour se reposer et se ressourcer. En plus, c’est à proximité des superbes paysages des Gorges du Verdon. Franchement, un très très très bon séjour que je recommande vivement ! Merci à toute l’équipe",4.0,fr,"Nous avons passé un excellent week-end du 20 au 22 juin au camping dans les Gorges du Verdon. Le chalet était très confortable, propre et bien équipé — on y a très bien dormi. La piscine était impeccable, parfaite pour se détendre. L’endroit est magnifique, calme, en pleine nature, idéal pour se reposer et se ressourcer. En plus, c’est à proximité des superbes paysages des Gorges du Verdon. Franchement, un très très très bon séjour que je recommande vivement ! Merci à toute l’équipe",,0.403,Positif
